business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity
OPERATIONAL,"{'location': {'lat': 33.85253429999999, 'lng': -117.864975}, 'viewport': {'northeast': {'lat': 33.85367977989272, 'lng': -117.8634590701072}, 'southwest': {'lat': 33.85098012010728, 'lng': -117.8661587298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DynamC LLC | Machine Builder + Robot Integrator + System Integrator + Industrial Automation + Material Handling,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103273997329394339742"">Tony Cao</a>'], 'photo_reference': 'AWU5eFjDpbmH3APtWKsHJ5SIKdHB2jG7lbY2xoyePhW7u1Rt5OQtrw8jP0MfbkNo-z_JUmGMa3EHyOB9PzNN_kLUe1SpaUEaoOmxmyg7yziOCHXW2FRIq6uPva1KPGBdeppaGyFZXoalhyyGecxZ2IVoXsGEkWb75q44DvjYuE4jns4V0rZ6', 'width': 4032}]",ChIJ7yz9gIXW3IARUJEqsb4x3a0,"{'compound_code': 'V43P+22 Anaheim, California', 'global_code': '8554V43P+22'}",5.0,ChIJ7yz9gIXW3IARUJEqsb4x3a0,GOOGLE,"['point_of_interest', 'establishment']",42,"1181 N Red Gum St, Anaheim"
OPERATIONAL,"{'location': {'lat': 33.8606871, 'lng': -117.8308485}, 'viewport': {'northeast': {'lat': 33.86189052989272, 'lng': -117.8295346701073}, 'southwest': {'lat': 33.85919087010727, 'lng': -117.8322343298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Inland Engineering,,,ChIJ-2ktBTzR3IARixzoAFFPhP4,"{'compound_code': 'V569+7M Anaheim, California', 'global_code': '8554V569+7M'}",4.8,ChIJ-2ktBTzR3IARixzoAFFPhP4,GOOGLE,"['point_of_interest', 'establishment']",5,"1240 N Van Buren St, Anaheim"
OPERATIONAL,"{'location': {'lat': 33.8872383, 'lng': -117.5619414}, 'viewport': {'northeast': {'lat': 33.88855887989272, 'lng': -117.5604220701073}, 'southwest': {'lat': 33.88585922010728, 'lng': -117.5631217298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Goss Engineering, Inc",{'open_now': True},,ChIJj30rYRHI3IARR3hvfGUnO3c,"{'compound_code': 'VCPQ+V6 Corona, California', 'global_code': '8554VCPQ+V6'}",4.8,ChIJj30rYRHI3IARR3hvfGUnO3c,GOOGLE,"['point_of_interest', 'establishment']",5,"255 E Rincon St STE 301, Corona"
OPERATIONAL,"{'location': {'lat': 33.9671973, 'lng': -117.8487175}, 'viewport': {'northeast': {'lat': 33.96856587989272, 'lng': -117.8474604201073}, 'southwest': {'lat': 33.96586622010727, 'lng': -117.8501600798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sam Engineering,{'open_now': True},"[{'height': 2269, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118084853129309656292"">A Google User</a>'], 'photo_reference': 'AWU5eFhR2MMZ1kfjDMeNhh7Ej-RysnB0nXCLSn8hoPoNvoKyCEfn9Q41mBV-KNHzqtvS7HHqxk238za-L3knl6j389NwUNuqCi-pbzK9tBFyDStTL8DnMi6kfGyk5R2S2v4DKlX3x9mAiMvymz0p6Ldj0n3XV7IuLtv0ZcBqLdi0Dzn0y81B', 'width': 4032}]",ChIJLat0f0krw4ARTgEAIgF_1Cg,"{'compound_code': 'X582+VG Diamond Bar, California', 'global_code': '8554X582+VG'}",5.0,ChIJLat0f0krw4ARTgEAIgF_1Cg,GOOGLE,"['real_estate_agency', 'point_of_interest', 'establishment']",11,"3333 S Brea Canyon Rd STE 104, Diamond Bar"
OPERATIONAL,"{'location': {'lat': 34.036158, 'lng': -117.6093129}, 'viewport': {'northeast': {'lat': 34.03767412989272, 'lng': -117.6077921201073}, 'southwest': {'lat': 34.03497447010728, 'lng': -117.6104917798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bisimoto Engineering,{'open_now': True},"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118167085994409618092"">Hedi K</a>'], 'photo_reference': 'AWU5eFgTnqFHIaL4X8MbYGjtrGUJmy2FuHpSMbWyqNeWjc8SyOEnF1JGvJnhhqpzQ7SuWSnbOss_QEu3vxzPBZ2p_q1LYSLkH0G-YIH-LSnXivtH39rqsR3D_gEqDTUjCG5Ft98P3DR8muIH7wbIZzjwy1zMzFsepehtSuibyui1A9EcbWrI', 'width': 2592}]",ChIJP3A9rsI0w4AR3cVNjP0Jarw,"{'compound_code': '29PR+F7 Ontario, California', 'global_code': '856429PR+F7'}",4.4,ChIJP3A9rsI0w4AR3cVNjP0Jarw,GOOGLE,"['point_of_interest', 'establishment']",68,"2060 S Lynx Pl, Ontario"
OPERATIONAL,"{'location': {'lat': 33.9752269, 'lng': -117.485044}, 'viewport': {'northeast': {'lat': 33.97647757989272, 'lng': -117.4836804201072}, 'southwest': {'lat': 33.97377792010727, 'lng': -117.4863800798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,McPherson Engineering,{'open_now': True},"[{'height': 492, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106200831459165791484"">McPherson Engineering</a>'], 'photo_reference': 'AWU5eFhhNWB3EbZY9iOki-It7iinP-fLDAC-3s2Y1WI4hEpz1k1qsZtUy_3p9uskSEbdYTrqyqt2n7lENIqe6elsL6K-zPTy9_feyNJkxSwoTGiLQq5wU_nC9LHv9g92XAEdHqvl-4oq5SkTaUpLjZ_UUfzIEWhgcl3hp1alVrPAoQvCEx-W', 'width': 749}]",ChIJ73LvH9s1w4ARdUKboknf6Bg,"{'compound_code': 'XGG7+3X Jurupa Valley, California', 'global_code': '8554XGG7+3X'}",5.0,ChIJ73LvH9s1w4ARdUKboknf6Bg,GOOGLE,"['point_of_interest', 'establishment']",6,"9240 Limonite Ave, Jurupa Valley"
OPERATIONAL,"{'location': {'lat': 34.0955135, 'lng': -117.8669455}, 'viewport': {'northeast': {'lat': 34.09688317989272, 'lng': -117.8657579701073}, 'southwest': {'lat': 34.09418352010728, 'lng': -117.8684576298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SEIZMIC INC.,{'open_now': True},"[{'height': 3216, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110176892966504815990"">A Google User</a>'], 'photo_reference': 'AWU5eFgb_z2Mhc4Kjt4VXTQL95Y5eXF3fgOnkCU4lHwXwy0L3FH4QJGtpKUKpy7kEYMR_rauvMMYbRPvojv8jnyMzC7LkGxeQMEEsPVSwLC8tElzDHXydQRcNvT0uLqlz9BfCtiAnPDYMwpp5ioOFIyhP61JLu9njZ10MKXVyDYgAL1qZzl1', 'width': 3500}]",ChIJS5NEuZ0uw4ARnoHQpLpBRQM,"{'compound_code': '34WM+56 Covina, California', 'global_code': '856434WM+56'}",5.0,ChIJS5NEuZ0uw4ARnoHQpLpBRQM,GOOGLE,"['point_of_interest', 'establishment']",9,"1130 Cypress St, Covina"
OPERATIONAL,"{'location': {'lat': 33.8524786, 'lng': -117.8680083}, 'viewport': {'northeast': {'lat': 33.85370992989272, 'lng': -117.8666171201073}, 'southwest': {'lat': 33.85101027010727, 'lng': -117.8693167798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Paulus Engineering Inc,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116611561291080305335"">Jason Paulus</a>'], 'photo_reference': 'AWU5eFjKJ-S31dzh4g3kho89EUaF1w2Y8RivvE2ZgFbKhW7p8A5oq5AjqDB4THmkpHd6jBgwWAO-t9JoyCFiHCigH0EYzjUDYgTUu4vTfR2z9aXOz4vuzSImsnyhJnFfWeH9r8dlbNOLvKiU7Vsvackbm-3weGEqz-GiKKujZt_TG8KxHJvH', 'width': 4000}]",ChIJ4RrANI3W3IARZFxoaO60INg,"{'compound_code': 'V42J+XQ Anaheim, California', 'global_code': '8554V42J+XQ'}",4.4,ChIJ4RrANI3W3IARZFxoaO60INg,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",14,"2871 E Coronado St, Anaheim"
OPERATIONAL,"{'location': {'lat': 33.9949333, 'lng': -117.8962611}, 'viewport': {'northeast': {'lat': 33.99629882989272, 'lng': -117.8945675701073}, 'southwest': {'lat': 33.99359917010728, 'lng': -117.8972672298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"JMDiaz, Inc.",{'open_now': True},,ChIJd7VYAlwqw4ARh0Jj5tHG0no,"{'compound_code': 'X4V3+XF City of Industry, California', 'global_code': '8554X4V3+XF'}",5.0,ChIJd7VYAlwqw4ARh0Jj5tHG0no,GOOGLE,"['point_of_interest', 'establishment']",5,"18645 Gale Ave, City of Industry"
OPERATIONAL,"{'location': {'lat': 34.0967352, 'lng': -117.5992573}, 'viewport': {'northeast': {'lat': 34.09804092989273, 'lng': -117.5979082701073}, 'southwest': {'lat': 34.09534127010728, 'lng': -117.6006079298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,A G Engineering Inc,,,ChIJF98E9Cw0w4ARhzwe8Yxrcsk,"{'compound_code': '3CW2+J7 Rancho Cucamonga, California', 'global_code': '85643CW2+J7'}",5.0,ChIJF98E9Cw0w4ARhzwe8Yxrcsk,GOOGLE,"['point_of_interest', 'establishment']",5,"8647 Helms Ave #4521, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 33.8562961, 'lng': -117.5415741}, 'viewport': {'northeast': {'lat': 33.85764607989272, 'lng': -117.5401545701073}, 'southwest': {'lat': 33.85494642010728, 'lng': -117.5428542298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kaiser Engineering,,"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115540208255027721726"">Lucio Gutierrez</a>'], 'photo_reference': 'AWU5eFhMrFmBJXQ4OF0CyGlgiD1G04wN_72uWcOxf1HSSHqEddKuP4JIlqW6YJxph03h7ACkqV3gmucOfvhJ3fC5DtYr2yZXgZXGYvP4j6w4Rjhr90TKb-UfoFIT2uMqeOh4fZb5fUO-LFrfon_PufPwolLoLvIPcEjReT4Vn2FyOgBLGeR3', 'width': 2988}]",ChIJ-4znYA643IAR4ouxjGVhXlY,"{'compound_code': 'VF45+GF Corona, California', 'global_code': '8554VF45+GF'}",5.0,ChIJ-4znYA643IAR4ouxjGVhXlY,GOOGLE,"['point_of_interest', 'establishment']",9,"1850 California Ave, Corona"
OPERATIONAL,"{'location': {'lat': 34.0103004, 'lng': -117.6801439}, 'viewport': {'northeast': {'lat': 34.01163467989272, 'lng': -117.6788135701073}, 'southwest': {'lat': 34.00893502010728, 'lng': -117.6815132298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Transtech Engineers,{'open_now': True},"[{'height': 4048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100339144136498218020"">Tori McQuiston</a>'], 'photo_reference': 'AWU5eFiv5Nh-xVsDnSwKtM4v99FuT-KwtSsnLlMakE0MqB4bNBJGY1MhvRDZvSxlr0Iscsci1usdLUx6DwM2MNioizXGQgszM7INXnS7r5ryTH9BICyPnmWHARAuwIHN0ZlR9DezUXyqL_j89WU2zVMaX_55SoeXA4rP2ML6Ik8ZOAmONAJ6', 'width': 3036}]",ChIJLfapgJwrw4ARrmVoJj3C4lQ,"{'compound_code': '2869+4W Chino, California', 'global_code': '85642869+4W'}",4.8,ChIJLfapgJwrw4ARrmVoJj3C4lQ,GOOGLE,"['point_of_interest', 'establishment']",5,"13367 Benson Ave, Chino"
OPERATIONAL,"{'location': {'lat': 34.05740180000001, 'lng': -117.673991}, 'viewport': {'northeast': {'lat': 34.05881957989272, 'lng': -117.6710839}, 'southwest': {'lat': 34.05611992010728, 'lng': -117.6749971}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kleinfelder,{'open_now': True},,ChIJkaa-n7szw4ARo7rG5sWGg8U,"{'compound_code': '384G+X9 Ontario, California', 'global_code': '8564384G+X9'}",5.0,ChIJkaa-n7szw4ARo7rG5sWGg8U,GOOGLE,"['point_of_interest', 'establishment']",7,"620 S Magnolia Ave Building G, Ontario"
OPERATIONAL,"{'location': {'lat': 33.8826592, 'lng': -117.5357348}, 'viewport': {'northeast': {'lat': 33.88394812989272, 'lng': -117.5345021701073}, 'southwest': {'lat': 33.88124847010727, 'lng': -117.5372018298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,K & B Engineering,{'open_now': True},"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114485811107918889126"">cecilia joy</a>'], 'photo_reference': 'AWU5eFh2u-j0vrtO_4M-NSD6a4VIAShBJR5R3MYOsko6wnWach2TVzitHnnPirOvHnvN9o7HBMerCVXV0aoupAvpeo-blm269rg6nIgbBp0rSFmhpG6YO0yt88-CKQQ84F6ClW9VGWKBMVfHh1-ncMJCf8_sh1xMsFAwdGhDSp9QkRdddL4H', 'width': 1440}]",ChIJowmXw--33IARI2xcH5ZMCzo,"{'compound_code': 'VFM7+3G Corona, California', 'global_code': '8554VFM7+3G'}",3.9,ChIJowmXw--33IARI2xcH5ZMCzo,GOOGLE,"['point_of_interest', 'establishment']",14,"290 Corporate Terrace Cir # 20, Corona"
OPERATIONAL,"{'location': {'lat': 34.0880324, 'lng': -117.5405132}, 'viewport': {'northeast': {'lat': 34.08938317989272, 'lng': -117.5391732701073}, 'southwest': {'lat': 34.08668352010728, 'lng': -117.5418729298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lanic Engineering Inc,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111798579042991614238"">cindy l</a>'], 'photo_reference': 'AWU5eFga9KcWNhCZC6WS0DId4g5MHGZfQeSYCDH1VpjxC_WzzItgXw6oL0pAHJ9VGC-lJFParoobVoMiGCVhVts_Qlsdc2MFmxu3Rv8t2sC9Wq76arsk7NGz4qn4mp-E1MaXW1V1lmZF7Tg5TqGjczO0H_7sROO7Qc2_5nciNw2zvO-DIWZZ', 'width': 4032}]",ChIJHc21YXBKw4ARxzm2Oe5tc-o,"{'compound_code': '3FQ5+5R Rancho Cucamonga, California', 'global_code': '85643FQ5+5R'}",4.9,ChIJHc21YXBKw4ARxzm2Oe5tc-o,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",9,"12144 6th St, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 34.1167653, 'lng': -117.6148458}, 'viewport': {'northeast': {'lat': 34.11815717989272, 'lng': -117.6134953701073}, 'southwest': {'lat': 34.11545752010728, 'lng': -117.6161950298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,A To Z Engineering Inc,,,ChIJx2fH3MU3w4ARTBqAzg4h4xM,"{'compound_code': '498P+M3 Rancho Cucamonga, California', 'global_code': '8564498P+M3'}",5.0,ChIJx2fH3MU3w4ARTBqAzg4h4xM,GOOGLE,"['point_of_interest', 'establishment']",5,"8751 Candlewood St #2, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 33.9094376, 'lng': -117.8556914}, 'viewport': {'northeast': {'lat': 33.91071177989271, 'lng': -117.8544189701073}, 'southwest': {'lat': 33.90801212010727, 'lng': -117.8571186298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Infrastructure Engineers,{'open_now': True},,ChIJVVWFdl3U3IARIusneHIoE4k,"{'compound_code': 'W45V+QP Brea, California', 'global_code': '8554W45V+QP'}",4.7,ChIJVVWFdl3U3IARIusneHIoE4k,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",29,"3060 Saturn St, Brea"
OPERATIONAL,"{'location': {'lat': 34.0923135, 'lng': -117.8820158}, 'viewport': {'northeast': {'lat': 34.09370072989272, 'lng': -117.8803326201073}, 'southwest': {'lat': 34.09100107010727, 'lng': -117.8830322798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Los Angeles Engineering Inc,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106329779552393293072"">Sergio Bernal</a>'], 'photo_reference': 'AWU5eFjsoXPpPajp-_X1XAjKADruurKRKMIqrjl04XGm08KITOtwKlcMKRxwTrq8Clojl27ZNbtWHHQkpYxAphKjmpDHgdXMXaTFQ1kzMa-koSkpQ0pvo6VclGgK5HTmh8kxE2c1NZONU7I9LgFDYKzd06jmLwER_LtzRZblMpaOzJuH6KXf', 'width': 3024}]",ChIJCYUokl4ow4ARpcr3pF-lx04,"{'compound_code': '34R9+W5 Covina, California', 'global_code': '856434R9+W5'}",4.8,ChIJCYUokl4ow4ARpcr3pF-lx04,GOOGLE,"['point_of_interest', 'establishment']",16,"633 N Barranca Ave, Covina"
OPERATIONAL,"{'location': {'lat': 33.8785275, 'lng': -117.5891726}, 'viewport': {'northeast': {'lat': 33.87988062989272, 'lng': -117.5878603701073}, 'southwest': {'lat': 33.87718097010728, 'lng': -117.5905600298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Advanced Professional Engineering Consultants, Inc.",{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114772976417707537631"">Advanced Professional Engrng</a>'], 'photo_reference': 'AWU5eFj4YIW1NdC1cPFXLBmCzYzCP6FnN3TvWcHPcefSY5w7SPWsLs_DDdLZ4KUOkLR3j1X3dbGdlHX3CJs1oPvh7zvzn4nFQAjMhplNpBvXD8eiCo3CVhI80A6Cx6tqBU5q-ONNI0CZOy23nr8U5p1o6fnCkZfCbxxO_TjuWcWQH5lTqFZQ', 'width': 2048}]",ChIJU11JthjI3IARa0o_AMBK7AY,"{'compound_code': 'VCH6+C8 Corona, California', 'global_code': '8554VCH6+C8'}",4.0,ChIJU11JthjI3IARa0o_AMBK7AY,GOOGLE,"['point_of_interest', 'establishment']",8,"1307 W 6th St # 214, Corona"
OPERATIONAL,"{'location': {'lat': 33.8556976, 'lng': -117.8626098}, 'viewport': {'northeast': {'lat': 33.85720297989272, 'lng': -117.8614928201073}, 'southwest': {'lat': 33.85450332010728, 'lng': -117.8641924798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Weistec Engineering,{'open_now': True},"[{'height': 9000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118195693616875619958"">Damon Fleming</a>'], 'photo_reference': 'AWU5eFg2hV7Yg-1t4zuGcfRvuHMkkonoYNKEZcQt9oq3X4gL0kiN_cZ8-xF7A9XNdrVILP1tSvsQiC56E0bxRvIqzAPRsO9tKLprRSnw152bxfmEbsaXXnChejpSYPxH_y4yhDWWKmVJjFt_oQoYAgZ9zHgfrlOAfnueuQ7NldUKWT_38MPq', 'width': 12000}]",ChIJf8ch20TZ3IARqmy_n0QeNXM,"{'compound_code': 'V44P+7X Anaheim, California', 'global_code': '8554V44P+7X'}",4.3,ChIJf8ch20TZ3IARqmy_n0QeNXM,GOOGLE,"['car_repair', 'store', 'point_of_interest', 'establishment']",87,"1266 N La Loma Cir, Anaheim"
OPERATIONAL,"{'location': {'lat': 33.879101, 'lng': -117.5669649}, 'viewport': {'northeast': {'lat': 33.88051382989272, 'lng': -117.5655644701073}, 'southwest': {'lat': 33.87781417010728, 'lng': -117.5682641298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Proactive Engineering & Surveying Consultants - Land Development Team,{'open_now': True},"[{'height': 297, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114321771397897566475"">Proactive Engineering Consultants</a>'], 'photo_reference': 'AWU5eFiQBi4ZrmnX2t6qGvw9Dg2OIJoFQjoyKioRdPb4VBpfns7xHVRniATNWr4cLjZ4A8o5qSmfgHEWsmbtMYcEe3amzp3z2VmMP0ynNTtdkkw2w5x3NXexBN2Yc6ClQhcs63niSjd6dYTixyS9McFnTLWyWdWoJLkKQBNY0qcN9QhDtpRt', 'width': 800}]",ChIJVcrM6A243IARIcGyloI06zA,"{'compound_code': 'VCHM+P6 Corona, California', 'global_code': '8554VCHM+P6'}",4.7,ChIJVcrM6A243IARIcGyloI06zA,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",6,"200 S Main St STE 300, Corona"
OPERATIONAL,"{'location': {'lat': 33.8592263, 'lng': -117.839381}, 'viewport': {'northeast': {'lat': 33.86061427989272, 'lng': -117.8379853701072}, 'southwest': {'lat': 33.85791462010727, 'lng': -117.8406850298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pool Engineering,{'open_now': True},"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105946621327706745744"">alfred Manning</a>'], 'photo_reference': 'AWU5eFjNbpHeR6AceLXF5FgkMjaz0YQ3oCVEIWZG4ML3s0h6b1KyGtlh2jDulscmXild_LOpKLL1BL0GSIu8WvL_llmg-pGKo28gzhR4sDsAApjhup9gNqrVgn6iOw32qVHtMzb1Ycb7WzYIYTYcf1IVEQLoD1bvrzT1CFzuLln9pJCex0Fd', 'width': 3968}]",ChIJ5xLrxLfW3IARJW505z3d7O0,"{'compound_code': 'V556+M6 Anaheim, California', 'global_code': '8554V556+M6'}",4.7,ChIJ5xLrxLfW3IARJW505z3d7O0,GOOGLE,"['point_of_interest', 'establishment']",21,"1201 N Tustin Ave, Anaheim"
OPERATIONAL,"{'location': {'lat': 33.8591348, 'lng': -117.817776}, 'viewport': {'northeast': {'lat': 33.86048917989272, 'lng': -117.8164267201073}, 'southwest': {'lat': 33.85778952010727, 'lng': -117.8191263798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Im Engineering Services,,,ChIJLTvUPDrR3IARJ8Dz_amJSFA,"{'compound_code': 'V55J+JV Anaheim, California', 'global_code': '8554V55J+JV'}",5.0,ChIJLTvUPDrR3IARJ8Dz_amJSFA,GOOGLE,"['point_of_interest', 'establishment']",3,"4510 E La Palma Ave UNIT 200, Anaheim"
OPERATIONAL,"{'location': {'lat': 33.9246283, 'lng': -117.8878869}, 'viewport': {'northeast': {'lat': 33.92593207989272, 'lng': -117.8866244201073}, 'southwest': {'lat': 33.92323242010728, 'lng': -117.8893240798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Calland Engineering Inc,,,ChIJs-kPihnV3IAR_p6vtsV2L44,"{'compound_code': 'W4F6+QP Brea, California', 'global_code': '8554W4F6+QP'}",3.8,ChIJs-kPihnV3IAR_p6vtsV2L44,GOOGLE,"['point_of_interest', 'establishment']",13,"576 E Lambert Rd, Brea"
OPERATIONAL,"{'location': {'lat': 34.0736351, 'lng': -117.5734007}, 'viewport': {'northeast': {'lat': 34.07489372989271, 'lng': -117.5719287201073}, 'southwest': {'lat': 34.07219407010727, 'lng': -117.5746283798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Michael Baker International,{'open_now': True},,ChIJ8RP6AaI1w4ARdCT2VUctnUc,"{'compound_code': '3CFG+FJ Ontario, California', 'global_code': '85643CFG+FJ'}",4.6,ChIJ8RP6AaI1w4ARdCT2VUctnUc,GOOGLE,"['point_of_interest', 'establishment']",5,"3536 Concours St #100, Ontario"
OPERATIONAL,"{'location': {'lat': 33.89547830000001, 'lng': -117.4864071}, 'viewport': {'northeast': {'lat': 33.89675817989273, 'lng': -117.4850531201073}, 'southwest': {'lat': 33.89405852010729, 'lng': -117.4877527798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Stewart Design and Engineering,{'open_now': True},"[{'height': 428, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105053972546892266772"">A Google User</a>'], 'photo_reference': 'AWU5eFgg_QUkjqHta6eDmNywmMD-1Jd35YnlrutTpt5fBDJUglbsfg3wzSYuwXGrfctOnIpc9r59PeItGHmRL7hObOuOZufFkn9VoXvhkJB-IiwPG8ldjPykZeRURLnN3_GNmcdC1yS0yVLiWO7aN_0p9sAAiqfaPYNAe-9EwACVayVj0nwo', 'width': 640}]",ChIJVVVeUGgsw4ARPVq7EB7xKX4,"{'compound_code': 'VGW7+5C Riverside, California', 'global_code': '8554VGW7+5C'}",5.0,ChIJVVVeUGgsw4ARPVq7EB7xKX4,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",4,"11671 Sterling Ave Unit J, Riverside"
